date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:00:55	129196/129196	---M--	200	added ('OK')	image/jpeg	etag:%22624c60cf-1f8ac%22	https://www.anesvad.org/wp-content/uploads/2021/10/africa-subsahariana-anesvad.jpg	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/uploads/2021/10/africa-subsahariana-anesvad.jpg	(from https://www.anesvad.org/por-que-existimos/)
12:00:57	1023/1023	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262b9907a-3ff%22	https://www.anesvad.org/wp-content/themes/woko/img/recortes/azul-superior.svg	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/themes/woko/img/recortes/azul-superior.svg	(from https://www.anesvad.org/por-que-existimos/)
12:00:58	317407/317407	---M--	200	added ('OK')	image/jpeg	etag:%22624c606b-4d7df%22	https://www.anesvad.org/wp-content/uploads/2022/01/Equipo-Fundacion-Anesvad.jpg	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/uploads/2022/01/Equipo-Fundacion-Anesvad.jpg	(from https://www.anesvad.org/por-que-existimos/)
12:00:59	34976/34976	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262d6867e-88a0%22	https://www.anesvad.org/wp-content/themes/woko/img/objetivos-desarrollo-sostenible.svg	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/themes/woko/img/objetivos-desarrollo-sostenible.svg	(from https://www.anesvad.org/por-que-existimos/)
12:00:59	8342/8342	---M--	200	added ('OK')	image/png	etag:%2262d6867e-2096%22	https://www.anesvad.org/wp-content/themes/woko/img/anesvad-logotipo-unpri.png	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/themes/woko/img/anesvad-logotipo-unpri.png	(from https://www.anesvad.org/por-que-existimos/)
12:01:00	23699/23699	---M--	200	added ('OK')	image/png	etag:%2262d6867e-5c93%22	https://www.anesvad.org/wp-content/themes/woko/img/anesvad-coordinadora-ongd-evaluada.png	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/themes/woko/img/anesvad-coordinadora-ongd-evaluada.png	(from https://www.anesvad.org/por-que-existimos/)
12:01:01	11415/11415	---M--	200	added ('OK')	image/png	etag:%2262d6867e-2c97%22	https://www.anesvad.org/wp-content/themes/woko/img/diploma-gestion-avanzada-anesvad.png	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/themes/woko/img/diploma-gestion-avanzada-anesvad.png	(from https://www.anesvad.org/por-que-existimos/)
12:01:03	1761/1761	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262d6867e-6e1%22	https://www.anesvad.org/wp-content/themes/woko/img/fundacion-anesvad-logo-footer-blanco.svg	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/themes/woko/img/fundacion-anesvad-logo-footer-blanco.svg	(from https://www.anesvad.org/por-que-existimos/)
12:01:04	868/868	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262d55575-364%22	https://www.anesvad.org/wp-content/plugins/ct-ultimate-gdpr/assets/css/images/block-all.svg	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/plugins/ct-ultimate-gdpr/assets/css/images/block-all.svg	(from https://www.anesvad.org/por-que-existimos/)
12:01:05	825/825	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262d55575-339%22	https://www.anesvad.org/wp-content/plugins/ct-ultimate-gdpr/assets/css/images/essential.svg	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/plugins/ct-ultimate-gdpr/assets/css/images/essential.svg	(from https://www.anesvad.org/por-que-existimos/)
12:01:06	4294/4294	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262d55575-10c6%22	https://www.anesvad.org/wp-content/plugins/ct-ultimate-gdpr/assets/css/images/functionality.svg	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/plugins/ct-ultimate-gdpr/assets/css/images/functionality.svg	(from https://www.anesvad.org/por-que-existimos/)
12:01:07	4953/4953	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262d55575-1359%22	https://www.anesvad.org/wp-content/plugins/ct-ultimate-gdpr/assets/css/images/statistics.svg	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/plugins/ct-ultimate-gdpr/assets/css/images/statistics.svg	(from https://www.anesvad.org/por-que-existimos/)
12:01:08	4157/4157	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262d55575-103d%22	https://www.anesvad.org/wp-content/plugins/ct-ultimate-gdpr/assets/css/images/targeting.svg	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/plugins/ct-ultimate-gdpr/assets/css/images/targeting.svg	(from https://www.anesvad.org/por-que-existimos/)
12:01:08	2517/2517	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Jul%202022%2016:57:46%20GMT	https://js.hs-scripts.com/5127984.js?integration=WordPress&ver=8.15.36	/Users/mahunandegbelo/websites/template%20example/js.hs-scripts.com/51279843109.js	(from https://www.anesvad.org/por-que-existimos/)
12:01:10	210434/210434	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262e0915b-33602%22	https://www.anesvad.org/wp-content/cache/asset-cleanup/js/body-311231fbef47e8ead5cf2ecc39bd282b15df1cf4.js	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/cache/asset-cleanup/js/body-311231fbef47e8ead5cf2ecc39bd282b15df1cf4.js	(from https://www.anesvad.org/por-que-existimos/)
12:01:11	50397/50397	---MCZ	200	added ('OK')	text/css	etag:W/%22beb60a9475685e87a9738a7306591e69%22	https://use.fontawesome.com/releases/v5.4.1/css/all.css?ver=1658941231	/Users/mahunandegbelo/websites/template%20example/use.fontawesome.com/releases/v5.4.1/css/alle351.css	(from https://www.anesvad.org/eu/existitzen-garelako/)
12:01:12	884/884	---MC-	200	added ('OK')	text/javascript	date:Wed,%2027%20Jul%202022%2017:01:11%20GMT	https://www.google.com/recaptcha/api.js?render=6LcrrLsaAAAAAIRHIR_khbbZIP-U2PfQ9gKKJtde&ver=1658941231	/Users/mahunandegbelo/websites/template%20example/www.google.com/recaptcha/api0eec.js	(from https://www.anesvad.org/eu/existitzen-garelako/)
12:01:13	123557/123557	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262d92913-1e2a5%22	https://www.anesvad.org/wp-content/cache/asset-cleanup/js/head-96c69cfbec163ea26ab4be439cce4987abc84c7f.js	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/cache/asset-cleanup/js/head-96c69cfbec163ea26ab4be439cce4987abc84c7f.js	(from https://www.anesvad.org/eu/existitzen-garelako/)
12:01:15	19177/19177	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Jul%202022%2017:01:13%20GMT	https://www.anesvad.org/eu/wp-json/wp/v2/pages/8689	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/eu/wp-json/wp/v2/pages/8689.json	(from https://www.anesvad.org/eu/existitzen-garelako/)
12:01:15	333695/333695	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Jul%202022%2017:01:14%20GMT	https://www.anesvad.org/eu/wp-json/	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/eu/wp-json/index.html	(from https://www.anesvad.org/eu/existitzen-garelako/)
12:01:16	2568/2568	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Jul%202022%2017:01:16%20GMT	https://www.anesvad.org/eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anesvad.org%2Feu%2Fexistitzen-garelako%2F	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/eu/wp-json/oembed/1.0/embed7af2.json	(from https://www.anesvad.org/eu/existitzen-garelako/)
12:01:17	2642/2642	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Jul%202022%2017:01:17%20GMT	https://www.anesvad.org/eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anesvad.org%2Feu%2Fexistitzen-garelako%2F&format=xml	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/eu/wp-json/oembed/1.0/embed30cd	(from https://www.anesvad.org/eu/existitzen-garelako/)
12:01:18	340389/340389	---M--	200	added ('OK')	image/jpeg	etag:%22624c6128-531a5%22	https://www.anesvad.org/wp-content/uploads/2021/11/somos-imagen.jpg	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/uploads/2021/11/somos-imagen.jpg	(from https://www.anesvad.org/eu/existitzen-garelako/)
12:01:19	307267/307267	---M--	200	added ('OK')	image/jpeg	etag:%2262d67af0-4b043%22	https://www.anesvad.org/wp-content/uploads/2021/12/Hacemos-terreno-fundacion-anesvad.jpg	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/uploads/2021/12/Hacemos-terreno-fundacion-anesvad.jpg	(from https://www.anesvad.org/eu/existitzen-garelako/)
12:01:20	210440/210440	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262e16e23-33608%22	https://www.anesvad.org/wp-content/cache/asset-cleanup/js/body-7cb1d80c7e977655947ec070eb7f287d9d16185c.js	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/cache/asset-cleanup/js/body-7cb1d80c7e977655947ec070eb7f287d9d16185c.js	(from https://www.anesvad.org/eu/existitzen-garelako/)
12:01:21	50397/50397	---MCZ	200	added ('OK')	text/css	etag:W/%22beb60a9475685e87a9738a7306591e69%22	https://use.fontawesome.com/releases/v5.4.1/css/all.css?ver=1658941232	/Users/mahunandegbelo/websites/template%20example/use.fontawesome.com/releases/v5.4.1/css/all3a16.css	(from https://www.anesvad.org/en/why-we-exist/)
12:01:22	884/884	---MC-	200	added ('OK')	text/javascript	date:Wed,%2027%20Jul%202022%2017:01:21%20GMT	https://www.google.com/recaptcha/api.js?render=6LcrrLsaAAAAAIRHIR_khbbZIP-U2PfQ9gKKJtde&ver=1658941232	/Users/mahunandegbelo/websites/template%20example/www.google.com/recaptcha/api4783.js	(from https://www.anesvad.org/en/why-we-exist/)
12:01:23	123554/123554	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262d92971-1e2a2%22	https://www.anesvad.org/wp-content/cache/asset-cleanup/js/head-ed6d51d64876fc80ec1114fadeffb5d7d0cd4d35.js	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/cache/asset-cleanup/js/head-ed6d51d64876fc80ec1114fadeffb5d7d0cd4d35.js	(from https://www.anesvad.org/en/why-we-exist/)
12:01:24	18928/18928	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Jul%202022%2017:01:23%20GMT	https://www.anesvad.org/en/wp-json/wp/v2/pages/8597	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/en/wp-json/wp/v2/pages/8597.json	(from https://www.anesvad.org/en/why-we-exist/)
12:01:24	333695/333695	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Jul%202022%2017:01:24%20GMT	https://www.anesvad.org/en/wp-json/	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/en/wp-json/index.html	(from https://www.anesvad.org/en/why-we-exist/)
12:01:25	2554/2554	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Jul%202022%2017:01:25%20GMT	https://www.anesvad.org/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anesvad.org%2Fen%2Fwhy-we-exist%2F	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/en/wp-json/oembed/1.0/embed1d90.json	(from https://www.anesvad.org/en/why-we-exist/)
12:01:26	2628/2628	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Jul%202022%2017:01:26%20GMT	https://www.anesvad.org/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anesvad.org%2Fen%2Fwhy-we-exist%2F&format=xml	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/en/wp-json/oembed/1.0/embed9c84	(from https://www.anesvad.org/en/why-we-exist/)
12:01:36	171/171	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Jul%202022%2017:01:28%20GMT	http://js.hs-scripts.com/robots.txt		(from https://www.anesvad.org/por-que-existimos/)
12:01:36	372917/372917	---M--	200	added ('OK')	image/jpeg	etag:%2262d67d15-5b0b5%22	https://www.anesvad.org/wp-content/uploads/2021/12/Involucrate-fundacion-anesvad.jpg	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/uploads/2021/12/Involucrate-fundacion-anesvad.jpg	(from https://www.anesvad.org/en/why-we-exist/)
12:01:36	1872/1872	---M-Z	200	added ('OK')	text/plain	date:Wed,%2013%20Jul%202022%2019:00:00%20GMT	http://www.google.com/robots.txt		(from https://www.anesvad.org/por-que-existimos/)
12:01:36	210433/210433	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262e12827-33601%22	https://www.anesvad.org/wp-content/cache/asset-cleanup/js/body-46d08f40705cbe84e62af49e712c03827aa6e27d.js	/Users/mahunandegbelo/websites/template%20example/www.anesvad.org/wp-content/cache/asset-cleanup/js/body-46d08f40705cbe84e62af49e712c03827aa6e27d.js	(from https://www.anesvad.org/en/why-we-exist/)
12:01:38	9760/9760	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202019%2018:15:00%20GMT	https://ssl.gstatic.com/gb/images/b_8d5afc09.png	/Users/mahunandegbelo/websites/template%20example/ssl.gstatic.com/gb/images/b_8d5afc09.png	(from http://www.google.com/)
12:01:38	156/156	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Oct%202019%2010:15:00%20GMT	http://ssl.gstatic.com/s2/oz/images/stars/x.png	/Users/mahunandegbelo/websites/template%20example/ssl.gstatic.com/s2/oz/images/stars/x.png	(from http://www.google.com/)
12:01:39	43669/43669	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jul%202022%2017:01:39%20GMT	http://www.google.com/imghp?hl=en&tab=wi	/Users/mahunandegbelo/websites/template%20example/www.google.com/imghp5881.html	(from http://www.google.com/)
12:01:40	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2017:01:40%20GMT	http://www.google.com/preferences?hl=en	/Users/mahunandegbelo/websites/template%20example/www.google.com/preferences.3afef7.delayed	(from http://www.google.com/)
12:01:40	1585/1585	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Jul%202022%2017:01:40%20GMT	http://www.google.com/mobile/?hl=en&tab=wD	/Users/mahunandegbelo/websites/template%20example/www.google.com/mobile/indexdd9a.html	(from http://www.google.com/)
12:01:41	0/-1	---M--	301	error ('')			http://www.google.com/preferences?hl=en	/Users/mahunandegbelo/websites/template%20example/www.google.com/preferences.3bfef7.delayed	(from http://www.google.com/)
12:01:41	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Wed,%2027%20Jul%202022%2017:01:41%20GMT	http://www.google.com/history/optout?hl=en	/Users/mahunandegbelo/websites/template%20example/www.google.com/history/optout.3cfef7.delayed	(from http://www.google.com/)
12:01:42	5482/5482	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202019%2018:30:00%20GMT	http://www.google.com/images/branding/googlelogo/1x/googlelogo_white_background_color_272x92dp.png	/Users/mahunandegbelo/websites/template%20example/www.google.com/images/branding/googlelogo/1x/googlelogo_white_background_color_272x92dp.png	(from http://www.google.com/)
12:01:43	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2017:01:43%20GMT	http://www.google.com/advanced_search?hl=en&authuser=0	/Users/mahunandegbelo/websites/template%20example/www.google.com/advanced_search.3e61d6.delayed	(from http://www.google.com/)
12:01:44	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2017:01:44%20GMT	http://www.google.com/intl/en/about.html	/Users/mahunandegbelo/websites/template%20example/www.google.com/intl/en/about.3f.delayed	(from http://www.google.com/)
12:01:45	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2017:01:45%20GMT	http://www.google.com/intl/en/ads/	/Users/mahunandegbelo/websites/template%20example/www.google.com/intl/en/ads/index.html	(from http://www.google.com/)
12:01:45	229/229	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2017:01:45%20GMT	http://www.google.com/services/	/Users/mahunandegbelo/websites/template%20example/www.google.com/services/index.html	(from http://www.google.com/)
12:01:45	226/226	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2016:39:50%20GMT	http://www.google.com/intl/en/about/	/Users/mahunandegbelo/websites/template%20example/www.google.com/intl/en/about/index.html	(from http://www.google.com/)
12:01:46	209/209	---MCZ	403	error ('Forbidden')	application/xml	date:Wed,%2027%20Jul%202022%2017:01:45%20GMT	http://use.fontawesome.com/robots.txt		(from https://www.anesvad.org/por-que-existimos/)
12:01:46	1425/1425	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2007:00:00%20GMT	http://www.google.com/intl/en/policies/privacy/	/Users/mahunandegbelo/websites/template%20example/www.google.com/intl/en/policies/privacy/index.html	(from http://www.google.com/)
